gene	TESTSRR1925826	TESTSRR1925827	TESTSRR1925828	TESTSRR1925829	TESTSRR1925830	TESTSRR1925831	TESTSRR1925832	TESTSRR1925833	TESTSRR1925834	TESTSRR1925835	TESTSRR1925836	TESTSRR1925837	TESTSRR1925838	TESTSRR1925839	TESTSRR1925840	TESTSRR1925841	TESTSRR1925842	TESTSRR1925843	TESTSRR1925844	TESTSRR1925845
COX8A	1212.1	1081.05	1032.57	1110.84	1030.39	980.925	959.758	974.592	983.162	852.675	844.802	903.519	1086.31	1050.17	1072.04	1264.91	1619.36	1891.08	1580.9	1408.58
CP	24.21849	33.106256	30.917114	23.5867508978	58.87462	22.008791	21.972859	20.857951	15.18026275	20.46988	190.58595	125.94468	42.8103735	39.444896	33.182602	22.48416	6.18641	3.542338	8.35303	6.3591662
CPA1	0.0280226	0	0	0	0	0	0	0.0548422	0	0	0	0.0388626	0	0	0	0	0	0.107804	0	0
CPA2	0.852421	0.563032	1.15929	0.93767	0.48265	0.581166	0.37544	0.27623	0.183843	0.172764	0.339083	0.43926	0.609514	0.369973	0.850707	0.548088	4.29223	0.72814	2.08763	1.09823
CPA3	24.3024	15.4677	4.24551	2.85411	2.40335	0.423141	2.36526	1.0028	0.944474	0.46422	0.461824	0.995557	7.67949	6.66417	24.4042	17.1286	0.58526	0.178194	0.312188	0.534541
CPA4	0	0	0	0.0186615	0.0220028	0.0220358	0.0285784	0	0.0420109	0.0393701	0.0928281	0.0445639	0.0252387	0	0	0	0	0.0206873	0	0.0453908
CPA5	0	0.0247752	0	0	0	0	0	0	0	0	0	0.0279105	0	0	0	0	0	0	0	0
CPA6	0.184841	0.289878	0.312456	0.309457	0.46917	0.18003	0.25935	0.0951495	0.0318322	0.149514	0.100817	0	0.578058	0.65961	0.537513	0.798827	1.58109	0.664177	1.056896	1.72588
CPB1	0.0945922	0.115519	0.134259	0.0363327	0	0.0431086	0.167177	0.123076	0.0410301	0	0	0	0.0995926	0.189284	0.232943	0.147137	0.221237	0.528179	0.446851	0.891918
CPB2	0.0669572	0.16297	0.0943234	0	0	0	0	0	0.0435781	0	0	0.0459106	0	0	0	0	0	0	0	0.0471224
CPD	53.568	67.8663	65.5926	72.8887	71.1944	83.0058	87.5499	99.7161	79.9404	78.596	63.1719	57.2113	71.285	77.0407	86.4103	81.2656	102.018	88.0338	118.19	112.874
CPE	20.8851	14.2503	14.9794	9.03624	45.7746	19.0198	27.3271	16.0857	19.9066	25.9064	101.802	134.266	15.0284	12.938	15.2799	19.1073	171.065	86.0221	108.127	111.43
CPEB1	0.944364	1.43059	1.03772	0.627508	1.79947290290366	0.527059413	0.43170201	0.642051784	0.429492191	0.50845	0.38374	0.671531	1.64343398	1.44086	1.92758000159994	1.33716	3.1412101	1.47768000365152	3.45685953	5.56002159072
CPEB2	10.5562195	14.305415	13.298808	12.617272	12.904617	12.797587	15.185339	12.9828754	12.192224	15.55046	17.9022557	15.378331	14.2860859	13.871305	14.8340635	12.92336	11.642963	7.4239311	9.944539	7.9890583
CPEB3	0.8774213	1.812354	1.731737	1.389270022065	1.40735	1.16338630222945	1.359331	0.9708887	1.0562532	1.6124219	0.94820530295674	0.8031976245326	1.310656	1.983058	2.713577068035	1.5195814102	1.62856927846379	2.36948293258	3.02364180041507	3.42256090358594
CPEB4	22.9205760100464	22.4938400023695	21.01897452689	25.859210184537	27.6890100295277	15.2184400299624	18.370500010118	22.2337451619	39.3909900281805	38.441721	44.1609500158969	44.0152400373815	36.28300194839	33.173480167257	44.480660170084	39.387220004957	26.7767300729374	29.538033	38.101480578604	38.3777400617224
CPED1	2.527607	3.7748498	3.043435	2.832626	2.604623	1.896065	2.84496	1.501706	1.9254887	2.205287	1.169345	1.15052	6.032207	5.9651249	6.855525	4.149309	10.559819	5.9328687	8.982629	11.644419
CPLX1	0.0581529	0.023668	0.165836	0	0	0	0.068884	0	0.0251857	0	0.03719	0.0537932	0.030065	0	0	0.0598946	1.3621	0.420313	1.08379	0.925381
CPLX2	3.43577	11.6932	21.6833	14.6842	11.7467	7.09869	7.44976	10.0382	3.27143	4.7294	1.62736	1.28223	8.95313	12.3464	8.73571	4.03307	3.93608	4.03987	5.89936	7.8453
CPLX3	0.0155243	0.018973	0.0474235	0	0	0	0.0779487	0	0.0197623	0.12599	0.0843883	0.0427213	0.146886	0.0450356	0.0290169	0.0912692	0.0222922	0.0425114	0.0386715	0.107214
CPLX4	0	0	0	0	0	0	0	0.0521667	0	0	0	0	0	0	0	0	0	0	0	0
CPM	11.5424	23.248	19.685	19.9382	34.0425	45.9697	49.1296	29.6949	89.1418	87.5421	93.8994	71.778	29.6655	28.2928	34.3562	57.1682	14.5179	23.4421	24.1931	25.8238
CPN1	9.35607	10.0345	6.5343	6.01182	20.456	5.15915	6.69079	4.14037	2.57777	2.57435	2.81992	1.44407	3.58491	3.80728	6.7132	1.54724	19.3252	2.65575	9.58344	3.14474
CPN2	0.125667	0.109727	0.2693	0.499444	0.343044	0.0367952	0	0.246178	0.175705	0.120721	0.120404	0.261756	0.0419479	0.255244	0.346993	0.194929	0.186379	1.18232	1.14534	1.75398
CPNE1	30.62857	37.15301	40.51501	33.84913	40.39296	40.56731	42.7615	33.9022	29.02093	37.17275	28.4244	25.19641	33.68233	36.80679	34.61507	28.54397	18.51786	16.57152	30.57692	29.9138
CPNE2	22.3257	20.5756	24.5884	30.0935	27.6891	29.4893	27.2118	41.4559	25.2166	29.0989	35.4299	35.0111	24.5995	25.5952	35.2949	25.55	18.6725	13.4244	29.7372	20.1902
CPNE3	52.58	56.6945	55.0202	59.6335	52.8887	62.3815	68.1877	58.4239	58.6023	60.9513	42.1798	40.8458	59.4808	57.6236	72.9597	59.7445	44.4442	44.729	55.091	55.8009
CPNE4	0.0122964	0	0.0174718	0	0.0168107	0.0335645	0.0217988	0	0.0321034	0	0	0.01695	0.0193894	0.0184709	0.0453801	0.019126	1.3909	0.555146	1.17183	0.744638
CPNE5	0.887494	1.57173	1.53201	1.23115	1.66214	1.19704	1.08079	1.49971	1.69941	2.1866	1.47034	1.11412	1.04003	1.73759	1.09467	0.894778	0.141214	0.0951263	0.426712	0.209605
CPNE6	0	0	0	0.0493697	0	0	0	0	0	0	0	0	0	0	0	0.0329534	0.205949	0.0543897	0.0970592	0.2012491
CPNE7	0.362415	0.990325	0.613313	0.397863	0.653088	0.0701775	0.244994	0.370135	0.178051	0.251003	0.197448	0.213223	0.452345	0.461927	0.661836	0.23911	0.355024	0.219242	0.37027	0.241122
CPNE8	125.92313	81.35989	79.35843	63.6116	95.94882	78.28378	66.96195	105.23303	54.34427	62.97381	42.80382	41.09326	74.94582	84.42987	74.21174	48.97685	55.18027	37.3714	41.0565	24.02297
CPNE9	0.589128	0.771702	1.00813	0.718108	0.854813	0.826628	0.776236	0.9978	0.696962	0.8131	1.04886	0.540072	0.695248	0.918016	0.765221	0.638171	0.598586	0.242962	0.702082	1.08333
CPOX	21.5462	25.123	28.5331	25.798	20.9486	26.8753	29.9181	18.1843	11.4564	13.7119	8.34985	8.45673	16.6991	18.2242	21.3494	16.9669	23.1644	17.781	23.9915	31.4471
CPPED1	36.65775	47.68722	47.52074	50.24887	64.918288	56.47447	54.919	66.694236	47.51242	44.0808	35.465354	34.36971	43.449523	47.00153	39.67138	38.42506	47.39146	49.58023	58.08278	60.28076
CPQ	36.227749	70.39989	61.99713	60.49638	72.56583	36.676023	39.6075	46.2227	57.723027	55.292537	41.0337	37.011874	81.38312	84.18845	86.69171	89.72452	78.79172	107.603748	112.28273	117.94577
CPS1	0.391672	0.459753	1.38187	2.4267	9.98216	2.84199	0.834232	1.08714	1.49864	0.826877	0.165702	0.695293	0.18517	0.447498	1.07218	2.3447	0.241007	3.27651	6.09661	6.48902
CPSF1	29.408056	34.882427	36.770865	33.76066	31.5835000010833	35.905146	38.2574	31.904926	19.3446	23.453	18.609	16.691278	26.220200169667	28.414738	26.643371	21.1399	18.18881	16.481267	21.1678	23.2257
CPSF2	29.6054	29.152	33.4835	32.5433	27.7481	32.7346	33.0486	24.5138	19.3329	20.3291	19.2424	16.379	23.521	22.6277	22.498	21.1914	18.3712	21.8481	26.9505	27.0106
CPSF3	38.1577	47.0319	47.2309	41.7524	44.4841	53.3378	51.1086	52.0253	28.0654	31.7809	26.577	22.7912	32.3427	33.8033	33.3918	28.1114	31.8493	30.9669	35.9777	37.4518
CPSF4	23.9351	25.235562	29.72288	25.71673	23.11955	27.414928	26.949926	23.13856	15.48324	20.66214	15.38246	12.8968	19.33206	20.712587	20.689001	16.58648	14.04716	14.25574	18.46405	19.97913
CPSF4L	1.435117	2.001114	2.361695	1.005989	1.191412	1.418044	1.608485	0.6108351	0.343112	0.734464	0.579532	0.31407739325	1.030654	1.225314	2.293184	0.726111	0.625305	0.33726	0.91352	1.241471
CPSF6	36.03939	41.09578	45.7428	38.89043	39.43687	45.83413	47.56488	39.26591	21.79282	27.55645	25.31487	21.31537	30.82473	31.64356	32.62974	27.83774	21.92314	18.93463	29.71141	31.11524
CPSF7	38.8775	58.4079	61.9341	51.9257	65.5566	58.7254	57.162	63.935	40.049	45.73	35.8415	30.9648	45.4392	51.064	43.3606	40.6606	28.73141	27.02233	38.06243	40.7151
CPT1A	51.9812	78.6325	62.0071	72.2743	75.8631	50.7841	56.3611	78.3495	92.9661	76.6239	69.4167	63.6249	80.1505	92.8206	91.355	91.6745	76.2925	111.844	134.546	143.672
CPT1B	1.72678	2.57235	2.81062	2.0272	2.71838	3.35185	3.85223	3.10855	2.73888	3.95645	2.01962	0.958415	2.52671	2.1658	2.65042	2.67106	1.41627	1.96225	4.01594	4.45112
CPT1C	1.86145	3.73878	3.54306	2.145239423	5.12975	1.4901700519794	1.870702	1.51087	1.01872	1.667211	1.67575	1.43108	3.29902049	3.069223985	4.40460985	2.38665	2.568620161659	1.283068	2.58352	3.52253678624
CPT2	62.7246	67.7683	58.5509	58.415	53.5671	50.8469	54.1547	47.4692	38.4609	40.4612	35.843	37.2091	50.8292	53.9813	56.7857	51.8074	60.984	87.2506	65.0608	73.8334
CPVL	0.3516686	0.233191	0.0453225	0.0735461	0.408174	0.451166	0.169412	0.538203	0.496963	0.583362	0.88508	0.614439	0.0498632	0.0476707	0.0586589	0	0.312676	0.164591	0.0352479	0
CPXCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPXM1	1.93724	1.50175	0.62621	0.609375	1.07518	0.215245	0.218636	0.548805	0.227151	0.277614	0.201413	0.193886	2.66903	3.42959	1.86379	2.44355	0.922356	0.538583	5.75204	2.27031
CPXM2	6.49315	10.3212	5.93586	6.45511	3.73489	2.16907	4.43029	3.46402	1.29933	1.36547	0.832496	0.849357	8.68064	8.50098	6.59024	5.35643	5.42849	5.18118	6.41037	10.2495
CPZ	0.589174	0.787995	0.474144	0.337948	0.502288	0.0265353	0.104328	0.0380742	0.0755472	0.213282	0.0747791	0.0269105	1.68891	1.94688	1.39346	0.331419	0.187046	0.0495242	0.196888	0.218619
CR1L	91.1669	105.1827	97.1645	100.5839	93.2523	93.0414	90.4905	117.1095	124.8116	115.62	96.3084	91.9872	107.5479	118.2125	110.361	110.5825	90.6452	98.018	95.6137	99.8967
CR2	0.5017363	0.3722735	0.212713	0.172935	0.112881	0.1566224	0.0795777	0.0729512	0.25615	0.39598	0.5082246	0.384722	0.391958	0.2957696	0.3648267	0.5409621	1.146827	0.0966855	16.91623	0.186182
CRABP1	0.186168	0	0	0.142507	0	0	0	0	0.317164	0.0908381	0	0.102236	0	0.0924355	0.138256	0	1.95906	2.44677	1.40442	1.21236
CRABP2	0.270017	0.197862	0.230132	0.0625108	0.515959	0.367865	0.2859	0.105899	0.069961	0.0659128	0.207252	0.296633	0.169653	0	0.200839	0.167521	0	0	0.207873	0.0765193
CRADD	6.072800574387	7.69662	8.13576	7.9405	7.9864200504059	7.82861	7.62291	7.31439	8.38669	8.769562	4.396448	3.79114332448	6.20550000327227	7.5726	6.078196	6.26586993807	5.513828742	5.453548	8.61874	8.59249
CRAMP1L	13.3455	16.269	17.2592	14.961	15.9294	16.905	20.0784	13.9971	12.4919	17.2301	11.6477	11.3637	13.7692	15.1103	17.8444	13.017	9.14125	7.85125	13.7961	15.8547
CRAT	24.55029	26.44019	26.05591	27.27424	21.44404	18.61775	20.49177	25.93655	29.19081	26.0659	25.17997	23.6033	32.58694	32.94781	30.96154	28.07299	26.97728	37.03811	38.44048	39.78132
CRB1	0	0	0	0	0	0	0	0	0	0	0	0.0128868	0	0	0	0	0	0	0	0.026214
CRB2	0	0.0226418	0.0264106	0.0142273	0.00836354	0	0.0109774	0.0241003	0	0.00748924	0	0	0.00954111	0.00919668	0.0112705	0.00950794	0.245184	0.133071	0.264451	0.396688
CRB3	132.9752	121.8436	116.5357	124.24	125.8244	110.8391	124.535	153.1103	175.3918	173.7078	158.4558	173.3095	140.0868	136.4169	144.0018	157.5037	113.7914	140.7152	102.4354	102.5189
CRBN	19.423	24.77545	27.54449	23.4038	24.19002	25.85487	27.01859	24.98424	24.93359	24.43179	15.54413	14.33367	24.05783	28.54812	23.83621	19.88011	19.87478	17.63094	26.61125	21.97749
CRCP	41.2704	41.8436	41.2689	36.473	35.1322	37.8201	34.9937	34.1889	27.1979	26.8049	26.7261	23.4686	31.5563	33.0787	28.3908	27.9468	24.9717	21.5945	26.679	26.1129
CREB1	23.838798	24.517263	32.140683	26.360523	19.5961	28.529044	33.5596604	19.315921	17.5216773	22.0656682	14.97991	12.412079	25.1808475	24.0948576	29.690202	25.0599563	16.160236	14.367471	23.574702	21.68561
CREB3	61.0693	61.72	60.3584	62.2282	65.0975	58.0176	54.317	68.7383	91.2848	82.3759	102.56	99.9753	76.045	78.0005	70.5751	63.7819	53.6579	59.5799	58.9169	60.7406
CREB3L1	29.5019	34.2508	54.5472	70.1141	45.8235	23.4262	31.2734	31.3039	31.3217	30.5012	25.7019	21.7564	34.3439	33.7409	74.9457	76.624	149.079	130.412	154.526	168.733
CREB3L2	7.74196	11.7167	15.4251	11.4824	8.99447	11.3928	14.7072	5.37731	6.67624	10.0138	7.35189	7.45593	11.3544	11.6371	21.625	11.4707	8.62277	6.61712	7.62275	8.5078
CREB3L3	2.91403	4.42744	2.01307	9.15784	5.54344	10.0439	5.45996	7.14056	16.6019	13.5855	6.42925	6.97382	5.43111	7.29341	7.60277	10.7509	7.13699	13.5942	4.1314	3.15047
CREB3L4	17.267447	24.60226	35.50001	26.741695	13.91274	8.30586	10.702793	10.716928	9.58023	10.862809	6.1783	4.41309	18.23912	17.369231	21.997462	23.33349	52.873788	25.26717	37.969675	24.03601
CREB5	1.2781921	1.0230448	1.7506203	0.8591755	1.3978169	1.673257	1.55385	1.5089647	1.4601735	1.9515946	2.032621	1.4491131	1.4329833	1.3245569	0.9693041	0.851647	1.2692265	0.4933251	0.8892089	1.5567471
CREBBP	9.658656	11.75025	14.51818	12.19961	13.15748	14.85101	17.19173	11.01016	11.72811	14.37132	8.87283	7.61696	11.92249	13.45279	14.10195	11.29121	7.598227	7.616683	10.0289	10.05213
CREBL2	8.60165	13.6353	12.1392	11.2558	9.86085	12.4852	12.8383	11.9198	19.7983	21.2902	7.12868	7.87796	15.4718	17.9237	16.571	14.0727	11.9719	9.95729	16.1488	16.7004
CREBRF	8.547829	14.461236	13.762534	11.750436	14.528284	13.020077	13.6389	14.754834	31.239721	27.21417	11.509618	9.647504	19.1997934	25.4121	17.633681	14.038281	9.650047	9.673149	16.006723	12.249766
CREBZF	29.25563	36.35784	38.50602	32.70465	28.984713	37.75767	40.23319	34.29216	22.01815	33.43072	19.09484	18.859123	35.13634	33.27116	34.86509	28.60394	32.02815	22.90261	33.751868	32.93217
